date,ticker,open,high,low,close,volume,adj_close
2020-07-01,AAPL,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,110737200,88.21658325195312
2020-07-01,AMZN,137.89950561523438,144.75,137.6999969482422,143.93499755859375,127268000,143.93499755859375
2020-07-01,GOOGL,70.95850372314453,72.42400360107422,70.70899963378906,72.0999984741211,42182000,71.55931854248047
2020-07-01,META,228.5,239.0,227.55999755859375,237.5500030517578,43399700,235.90216064453125
2020-07-01,MSFT,203.13999938964844,206.35000610351562,201.77000427246094,204.6999969482422,32061200,195.43246459960938
2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,114041600,88.21658325195312
2020-07-02,AMZN,145.60049438476562,147.7779998779297,143.55499267578125,144.51499938964844,131868000,144.51499938964844
2020-07-02,GOOGL,72.59200286865234,74.4260025024414,72.55349731445312,73.49649810791016,57218000,72.94535064697266
2020-07-02,META,239.0,240.0,232.61000061035156,233.4199981689453,30633600,231.80079650878906
2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,206.25999450683594,29315800,196.9218292236328
2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,93.4625015258789,118655600,90.57637786865234
2020-07-06,AMZN,146.74850463867188,152.99400329589844,146.5,152.8520050048828,137612000,152.8520050048828
2020-07-06,GOOGL,74.40750122070312,75.5,73.8489990234375,74.98249816894531,44712000,74.42019653320312
2020-07-06,META,233.75999450683594,240.39999389648438,232.27000427246094,240.27999877929688,26206200,238.61318969726562
2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,210.6999969482422,31897600,201.16079711914062
2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,112424400,90.29535675048828
2020-07-07,AMZN,152.92750549316406,153.4774932861328,149.5,150.00599670410156,105150000,150.00599670410156
2020-07-07,GOOGL,74.80650329589844,76.06600189208984,74.48500061035156,74.49600219726562,42364000,73.9373550415039
2020-07-07,META,239.41000366210938,247.64999389648438,238.82000732421875,240.86000061035156,27887800,239.18919372558594
2020-07-07,MSFT,210.4499969482422,214.6699981689453,207.99000549316406,208.25,33600700,198.8217315673828
2020-07-08,AAPL,94.18000030517578,95.375,94.08999633789062,95.34249877929688,117092000,92.39832305908203
2020-07-08,AMZN,151.1304931640625,154.19850158691406,150.6215057373047,154.0554962158203,100752000,154.0554962158203
2020-07-08,GOOGL,75.04000091552734,75.55850219726562,74.61499786376953,75.18000030517578,31766000,74.6162109375
2020-07-08,META,238.11000061035156,246.99000549316406,236.58999633789062,243.5800018310547,29791300,241.8903350830078
