date,ticker,open,high,low,close,volume,adj_close
2020-01-02,A,85.9000015258789,86.3499984741211,85.19999694824219,85.94999694824219,1410500,82.39803314208984
2020-01-02,AAMI,9.800000190734863,10.0,9.710000038146973,9.859999656677246,686000,9.608059883117676
2020-01-02,AAP,160.47000122070312,160.9499969482422,157.52999877929688,159.41000366210938,944900,140.54905700683594
2020-01-02,AAPL,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,135480400,72.40050506591797
2020-01-02,AAT,46.150001525878906,46.22999954223633,44.7599983215332,44.97999954223633,196900,33.67796325683594
2020-01-02,ABBV,89.08000183105469,89.56999969482422,88.51000213623047,89.55000305175781,5639200,69.26616668701172
2020-01-02,ABCB,42.93000030517578,43.0,41.939998626708984,42.7400016784668,266700,39.116153717041016
2020-01-02,ABG,112.69000244140625,112.69000244140625,110.31999969482422,111.33000183105469,163300,111.33000183105469
2020-01-02,ABM,37.88999938964844,38.47999954223633,37.84000015258789,38.41999816894531,358600,34.040199279785156
2020-01-02,ABR,14.380000114440918,14.420000076293945,14.0,14.130000114440918,1821700,7.410542011260986
2020-01-02,ABT,86.05999755859375,86.95999908447266,85.80000305175781,86.94999694824219,4969000,77.81387329101562
2020-01-02,ACA,44.779998779296875,45.869998931884766,44.52000045776367,45.810001373291016,625100.0,44.89971160888672
2020-01-02,ACAD,42.869998931884766,42.900001525878906,40.790000915527344,41.11000061035156,2188600.0,41.11000061035156
2020-01-02,ACGL,43.0099983215332,43.400001525878906,42.880001068115234,43.400001525878906,1376700,41.26899719238281
2020-01-02,ACHC,33.41999816894531,33.41999816894531,32.709999084472656,33.150001525878906,460100.0,33.150001525878906
2020-01-02,ACIW,38.08000183105469,38.439998626708984,37.7400016784668,38.20000076293945,357300.0,38.20000076293945
2020-01-02,ACLS,24.440000534057617,24.6299991607666,24.110000610351562,24.520000457763672,154800.0,24.520000457763672
2020-01-02,ACMR,6.243332862854004,6.429999828338623,6.170000076293945,6.309999942779541,481200.0,6.309999942779541
2020-01-02,ACN,210.86000061035156,211.9199981689453,208.80999755859375,210.1499938964844,2431100,192.51502990722656
2020-01-02,ADAM,24.920000076293945,24.959999084472656,24.68000030517578,24.8799991607666,877275.0,12.513153076171875
2020-01-02,ADBE,330.0,334.4800109863281,329.1700134277344,334.42999267578125,1990100,334.42999267578125
2020-01-02,ADEA,8.098370552062988,8.198244094848633,7.89862585067749,8.037578582763672,2612611.0,6.758926868438721
2020-01-02,ADI,120.11000061035156,120.6500015258789,118.73999786376953,120.43000030517578,1279300,108.12918090820312
2020-01-02,ADM,46.56999969482422,46.63999938964844,45.880001068115234,46.11000061035156,3081000,38.799720764160156
2020-01-02,ADMA,4.039999961853027,4.039999961853027,3.859999895095825,3.934999942779541,695400.0,3.934999942779541
2020-01-02,ADNT,21.770000457763672,22.125,21.389999389648438,22.100000381469727,1587600.0,22.100000381469727
2020-01-02,ADP,171.9600067138672,172.0,169.1999969482422,170.32000732421875,1364600,149.8837890625
2020-01-02,ADSK,184.2100067138672,187.88999938964844,181.8800048828125,187.8300018310547,1515000,187.8300018310547
2020-01-02,ADT,8.010000228881836,8.09000015258789,7.429999828338623,7.570000171661377,2070000.0,6.616650581359863
2020-01-02,ADUS,97.44000244140625,97.44999694824219,94.19999694824219,95.06999969482422,186200.0,95.06999969482422
2020-01-02,AEE,76.94000244140625,77.0999984741211,75.76000213623047,76.05000305175781,1460900,64.0294189453125
2020-01-02,AEO,14.729999542236328,14.729999542236328,14.119999885559082,14.25,4722000.0,12.311505317687988
2020-01-02,AEP,94.5,94.55999755859376,92.9800033569336,93.45999908447266,1779700,75.35816955566406
2020-01-02,AES,19.969999313354492,20.100000381469727,19.8799991607666,20.030000686645508,3069900,15.918978691101074
2020-01-02,AFL,53.040000915527344,53.369998931884766,52.81999969482422,53.349998474121094,3363200,46.20854949951172
2020-01-02,AGG,112.68000030517578,112.8000030517578,112.55999755859376,112.68000030517578,6791400,94.74943542480467
2020-01-02,AGO,49.2599983215332,49.470001220703125,48.81999969482422,49.08000183105469,361900.0,44.17106628417969
2020-01-02,AGYS,25.540000915527344,25.84000015258789,25.43000030517578,25.809999465942383,82400.0,25.809999465942383
2020-01-02,AHCO,10.84000015258789,11.449999809265137,10.84000015258789,10.989999771118164,30200.0,10.989999771118164
2020-01-02,AHH,18.420000076293945,18.420000076293945,17.75,17.959999084472656,242000.0,12.34865951538086
2020-01-02,AIG,51.63999938964844,51.869998931884766,51.2400016784668,51.7599983215332,3104600,44.28581237792969
2020-01-02,AIN,76.25,76.93000030517578,75.66999816894531,76.8499984741211,145900.0,71.28324127197266
2020-01-02,AIQ,17.959999084472656,18.309999465942383,17.959999084472656,18.29800033569336,13900,17.965429306030273
2020-01-02,AIR,45.31999969482422,45.77000045776367,44.88999938964844,45.75,167700.0,45.578006744384766
2020-01-02,AIZ,131.52000427246094,132.38999938964844,131.14999389648438,132.36000061035156,332800,118.8880615234375
2020-01-02,AJG,95.61000061035156,95.86000061035156,94.62000274658205,95.51000213623048,724500,89.04501342773438
2020-01-02,AKAM,86.83999633789062,87.83000183105469,86.52999877929688,87.63999938964844,1079900,87.63999938964844
2020-01-02,AKR,26.100000381469727,26.100000381469727,25.200000762939453,25.309999465942383,454200.0,20.253950119018555
2020-01-02,AL,47.689998626708984,47.79999923706055,46.869998931884766,47.31999969482422,742500.0,42.15861892700195
2020-01-02,ALB,73.5,73.87999725341797,72.19000244140625,72.61000061035156,1620800,67.29816436767578
2020-01-02,ALEX,21.040000915527344,21.049999237060547,20.459999084472656,20.56999969482422,210400.0,16.030662536621094
2020-01-02,ALG,126.19000244140625,126.22000122070312,123.66000366210938,125.72000122070312,91400.0,121.68051147460938
2020-01-02,ALGN,281.20001220703125,284.1400146484375,278.6099853515625,283.67999267578125,789700,283.67999267578125
2020-01-02,ALGT,175.13999938964844,176.9600067138672,174.4199981689453,176.0500030517578,101200.0,169.24961853027344
2020-01-02,ALKS,20.489999771118164,20.6299991607666,19.610000610351562,19.760000228881836,991100.0,19.760000228881836
2020-01-02,ALL,112.97000122070312,113.0,111.66000366210938,112.81999969482422,1212400,97.64144134521484
2020-01-02,ALLE,124.79000091552734,125.38999938964844,123.44999694824219,125.38999938964844,572400,116.060546875
2020-01-02,ALRM,43.380001068115234,43.45000076293945,42.891998291015625,42.9900016784668,201600.0,42.9900016784668
2020-01-02,AMAT,62.0,62.650001525878906,61.70000076293945,62.20000076293945,6647900,58.77267074584961
2020-01-02,AMCR,54.400001525878906,54.54999923706055,53.099998474121094,53.150001525878906,2005940,41.429012298583984
2020-01-02,AMD,46.86000061035156,49.25,46.630001068115234,49.099998474121094,80331100,49.099998474121094
2020-01-02,AME,100.1500015258789,100.80000305175781,99.44000244140625,100.80000305175781,1108200,96.82466888427734
2020-01-02,AMGN,243.0,243.19000244140625,238.97999572753903,240.1000061035156,2088000,199.60745239257812
2020-01-02,AMN,62.58000183105469,62.619998931884766,61.13999938964844,62.11000061035156,242900.0,62.11000061035156
2020-01-02,AMP,167.5399932861328,169.24000549316406,166.69000244140625,169.22999572753906,822100,152.1630859375
2020-01-02,AMPH,19.440000534057617,19.5,19.049999237060547,19.350000381469727,143700.0,19.350000381469727
2020-01-02,AMRX,4.980000019073486,5.130000114440918,4.679999828338623,4.769999980926514,1912500.0,4.769999980926514
2020-01-02,AMSF,66.26000213623047,66.27999877929688,65.2300033569336,66.23999786376953,47900.0,40.342979431152344
2020-01-02,AMT,229.67999267578125,231.1499938964844,228.0099945068359,228.5,1426000,193.6381378173828
2020-01-02,AMWD,105.0999984741211,105.0999984741211,102.8499984741211,104.6500015258789,76100.0,104.6500015258789
2020-01-02,AMZN,93.75,94.90049743652344,93.2074966430664,94.90049743652344,80580000,94.90049743652344
2020-01-02,ANDE,25.579999923706055,25.579999923706055,24.559999465942383,25.0,159300.0,21.929533004760742
2020-01-02,ANET,12.854999542236328,12.952187538146973,12.693750381469727,12.795000076293945,9992000,12.795000076293945
2020-01-02,ANGI,85.0,88.80000305175781,85.0,88.69999694824219,231550.0,88.69999694824219
2020-01-02,ANIP,62.20000076293945,62.20000076293945,59.59000015258789,60.06999969482422,101000.0,60.06999969482422
2020-01-02,AOA,58.33000183105469,58.4900016784668,58.220001220703125,58.47999954223633,162500,51.54055404663086
2020-01-02,AOK,36.220001220703125,36.40999984741211,36.220001220703125,36.40999984741211,177300,31.08777618408203
2020-01-02,AOM,40.29999923706055,40.29999923706055,40.20000076293945,40.279998779296875,399600,34.67073059082031
2020-01-02,AON,209.1999969482422,209.8800048828125,207.88999938964844,208.7899932861328,830100,199.3061981201172
2020-01-02,AOR,48.0099983215332,48.13999938964844,47.959999084472656,48.130001068115234,216900,41.95354461669922
2020-01-02,AORT,27.350000381469727,27.350000381469727,26.719999313354492,27.229999542236328,191200.0,27.229999542236328
2020-01-02,AOS,47.90999984741211,47.97999954223633,47.209999084472656,47.77000045776367,1093200,42.552330017089844
2020-01-02,AOSL,13.760000228881836,13.779999732971191,13.40999984741211,13.680000305175781,88400.0,13.680000305175781
2020-01-02,APA,25.700000762939453,25.93000030517578,25.1299991607666,25.360000610351562,3395100,21.67262840270996
2020-01-02,APAM,32.540000915527344,32.540000915527344,32.220001220703125,32.5099983215332,331100.0,18.963497161865234
2020-01-02,APD,235.25,236.8000030517578,230.83999633789065,231.13999938964844,1320500,199.81976318359375
2020-01-02,APH,27.100000381469727,27.3075008392334,26.94499969482422,27.3075008392334,4686000,25.806900024414062
2020-01-02,APLE,16.260000228881836,16.280000686645508,15.954999923706055,16.0,1638400.0,12.106236457824707
2020-01-02,APLS,30.959999084472656,31.489999771118164,30.489999771118164,31.165000915527344,951200.0,31.165000915527344
2020-01-02,APO,47.83000183105469,48.08000183105469,47.470001220703125,47.65999984741211,1376400,40.4493408203125
2020-01-02,APOG,32.619998931884766,32.7599983215332,32.349998474121094,32.68000030517578,219800.0,28.336803436279297
2020-01-02,APTV,95.94000244140625,96.33999633789062,95.01000213623047,96.30999755859375,1655300,96.06566619873047
2020-01-02,ARCB,27.8700008392334,27.979999542236328,27.15999984741211,27.899999618530273,137400.0,26.839658737182617
2020-01-02,ARE,161.92999267578125,162.4199981689453,158.52000427246094,159.72999572753906,1094900,126.55897521972656
2020-01-02,ARI,18.290000915527344,18.299999237060547,18.139999389648438,18.260000228881836,966100.0,8.786683082580566
2020-01-02,ARLO,4.190000057220459,5.0,4.159999847412109,4.96999979019165,1841700.0,4.96999979019165
2020-01-02,AROC,10.09000015258789,10.170000076293945,9.920000076293945,10.0600004196167,983900.0,7.053520202636719
2020-01-02,ARR,89.3499984741211,90.19999694824219,89.1500015258789,90.19999694824219,133660.0,35.873294830322266
2020-01-02,ASHR,30.079999923706055,30.270000457763672,30.049999237060547,30.260000228881836,6142800,27.72597885131836
